ID,AnnualIncome,Age,Gender,MembershipLevel,TotalSpend,MonthsAsUser,AppPurchase,TargetAmt
2397285,80000,68,F,2,1500,9,0,0
2400227,110000,49,M,1,0.01,5,0,0
2405253,110000,73,M,2,2000,4,1,1
2420252,155000,59,F,3,6000,2,1,1
2423170,170000,67,F,3,6000,2,1,1
2428547,155000,56,F,3,9000,1,0,0
2428563,110000,56,F,4,20383.7,3,0,0
2433648,#N/A,31,,1,0.01,4,0,0
2437015,155000,,F,1,0.01,9,0,0
2443090,140000,69,F,2,5000,18,0,0
2444100,125000,75,M,3,8000,2,0,0
2445271,200000,42,M,1,0.01,5,1,1
2449706,200000,42,,2,0.02,8,1,1
2452650,95000,50,M,2,1000,6,0,0
2469219,110000,51,M,1,0.01,5,0,0
2488981,185000,25,F,3,6000,2,1,1
2502917,155000,50,F,2,3000,8,0,0
2510294,125000,36,F,1,0.01,9,0,0
2513684,140000,64,F,2,300,7,1,1
2565641,110000,55,U,2,3000,8,0,0
2681226,230000,61,F,3,7500,4,0,0
2744937,170000,67,M,3,9000,2,0,0
2750171,155000,37,M,1,0.01,7,0,0
2752220,140000,55,F,2,2000,4,0,0
2759365,155000,67,F,2,3000,8,0,0
2760185,125000,,,2,5000,4,0,0
2765551,185000,43,F,1,0.01,5,0,0
2786591,80000,45,F,3,19465.7,3,0,0
2789434,140000,,F,2,5000,2,0,0
2789647,185000,75,F,4,24106.7,23,1,1
2791471,80000,52,M,2,100,1,0,0
2792567,155000,56,U,3,6000,1,1,1
2804328,#N/A,52,F,3,7100,14,0,0
2805332,110000,61,F,1,0.01,6,0,0
2838230,110000,49,,1,0.01,5,0,0
2840502,125000,63,F,3,7000,6,0,0
2844192,110000,69,,2,2000,11,0,0
2850850,#N/A,51,F,2,1500,9,0,0
2859114,65000,42,F,1,0.01,5,0,0
2867451,230000,53,F,3,6000,3,0,0
2870010,140000,,M,3,18000,8,1,1
2870738,#N/A,65,U,2,3000,22,0,0
2879999,110000,56,F,2,0.02,5,0,0
2882337,35000,40,M,1,0.01,5,0,0
2882965,80000,35,F,1,0.01,5,0,0
2903679,110000,53,M,2,2460.01,8,0,0
2904608,95000,35,F,1,0.01,6,0,0
2912872,50000,38,F,3,5192.69,5,0,0
2914093,185000,64,,2,3750,10,0,0
2915928,245000,28,U,1,0.01,4,1,1
2920077,125000,29,F,2,1500,4,1,1
2920816,110000,71,,2,1000,4,0,0
2926687,200000,43,M,2,50,11,0,0
2931974,95000,70,F,2,1000,9,1,1
2932385,185000,65,F,2,2215.4,4,1,1
2935112,200000,57,F,1,0.01,9,0,0
2938871,#N/A,54,,1,0.01,4,0,0
2949733,140000,67,,2,1000,9,1,1
2951029,95000,73,F,2,600,7,0,0
2956632,50000,73,U,3,6000,2,0,0
2958864,140000,41,F,3,12000,6,0,0
2960850,170000,64,F,3,6000,4,0,0
2963388,110000,43,F,1,0.01,5,1,1
2966697,95000,32,F,2,3050,10,1,1
2972719,35000,58,F,3,6550,12,0,0
2981033,95000,70,F,3,6000,8,0,0
2981823,245000,60,M,2,3000,2,0,0
2985322,170000,49,M,1,0.01,10,0,0
2988283,140000,72,M,1,0.01,,0,0
2989123,80000,62,F,3,6000,5,0,0
2991403,95000,49,F,2,1608,10,0,0
2996030,110000,59,F,2,5000,4,0,0
2997789,125000,53,M,2,1000,5,0,0
2997940,140000,32,M,1,0.01,5,1,1
2998564,125000,37,F,1,0.01,5,1,1
3000567,110000,60,U,3,12053.34,3,0,0
3003442,305000,62,F,2,1600,4,1,1
3010457,95000,32,F,2,0.02,5,1,1
3012158,170000,79,F,2,5000,16,0,0
3013030,185000,37,F,3,6000.01,5,1,1
3022374,125000,62,F,3,13500,5,0,0
3026248,140000,,M,2,4000,1,0,0
3027457,125000,68,F,2,2200,5,0,0
3028984,140000,51,F,3,6001.74,4,0,0
3029913,200000,39,F,2,1500,2,1,1
3030695,95000,55,F,3,7000,29,1,1
3035840,50000,57,F,2,2500,6,0,0
3037894,185000,50,F,2,600,9,1,1
3041514,140000,36,M,1,0.01,4,1,1
3045765,#N/A,31,F,1,0.01,5,1,1
3051145,110000,51,M,3,6000,2,0,0
3051153,110000,67,M,3,12000,8,0,0
3053628,200000,68,M,4,20364.36,3,0,0
3054357,185000,53,,1,0.01,8,0,0
3066959,65000,76,,2,2000,12,0,0
3077632,#N/A,,F,2,600,,1,2
3083780,245000,47,F,2,2790,8,1,1
3089746,95000,52,,2,500,11,0,0
3095320,95000,44,F,1,0.01,5,0,0
3104575,140000,,M,3,6000,3,0,0
3108244,110000,29,M,2,360,8,1,1
3111806,140000,55,,3,20000,4,0,0
3113930,95000,61,M,2,900,4,0,0
3113957,110000,69,F,1,0.01,9,0,0
3116905,125000,70,F,2,3000.01,15,0,0
3120082,80000,43,F,1,0.01,5,1,1
3124495,95000,77,F,3,6000,3,0,0
3124762,380000,36,F,2,2000,5,1,3
3125157,125000,38,F,3,12035.57,6,1,1
3460630,155000,66,U,3,6053.35,7,0,0
3461939,230000,58,M,2,100,10,0,0
3463133,200000,46,,2,420,10,1,1
3464075,110000,46,F,1,0.01,18,0,0
3464423,170000,63,M,2,4000,1,0,0
3464601,65000,75,F,1,0.01,8,0,0
3464717,110000,54,F,1,0.01,7,1,1
3464849,#N/A,64,F,2,1000,5,0,0
3465373,230000,44,F,1,0.01,4,1,2
3465624,185000,65,M,3,12100,10,0,0
3466531,#N/A,61,M,2,570,9,0,0
3467155,95000,46,F,2,3000,1,0,0
3467236,125000,67,F,3,6000,7,1,1
3467600,#N/A,36,M,1,0.01,5,1,1
3467759,110000,45,F,3,6000,9,0,0
3467856,80000,36,M,2,50.01,8,0,0
3467929,140000,27,F,3,10000,3,0,0
3468534,170000,59,,3,6000,2,0,0
3469115,125000,46,M,3,6000,2,0,0
3469689,110000,37,F,1,0.01,10,0,0
3469778,95000,78,F,3,6000,21,0,0
3470091,65000,79,M,2,2007.95,1,0,0
3470806,110000,55,F,2,2000,5,0,0
3470938,95000,65,,3,6000,2,0,0
3472132,155000,55,F,2,1020,9,0,0
3473589,125000,52,F,2,3000,5,0,0
3473651,110000,,,2,1000,5,0,0
3474275,65000,43,,1,0.01,,0,0
3474887,125000,75,F,3,15000,4,0,0
3474992,95000,44,F,2,2000,1,1,1
3476448,155000,36,F,2,1100,4,1,1
3476588,95000,64,M,2,3000,14,0,0
3477177,110000,47,M,1,0.01,8,0,0
3477231,50000,58,F,3,19171.95,13,0,0
3477630,140000,48,M,3,10500,5,0,0
3477681,95000,65,F,2,3213.27,17,0,0
3478122,125000,57,,1,0.01,8,0,0
3478416,#N/A,74,F,2,3000,3,0,0
3478521,95000,44,F,1,0.01,5,0,0
3478580,80000,49,F,3,16000,4,0,0
3478645,80000,44,F,2,1005,8,1,1
3478866,185000,38,F,3,15500,5,0,0
3479013,125000,46,F,1,0.01,8,0,0
3479102,155000,28,F,1,0.01,5,1,1
3479323,110000,63,M,3,10000,,0,0
3479463,215000,,M,4,20685.63,3,0,0
3479870,95000,73,F,3,9053.35,7,0,0
3480801,35000,36,,1,0.01,8,0,0
3481301,80000,74,F,2,3000,2,0,0
3481913,95000,48,M,3,6053.34,4,0,0
3482677,140000,62,,3,6000,11,0,0
3483258,185000,,,1,0.01,5,1,1
3484858,140000,44,,3,12000,20,1,1
3484920,170000,58,F,4,20406.2,3,1,1
3485013,200000,71,F,1,0.01,5,1,1
3485765,110000,65,U,3,5800,2,0,0
3486265,155000,76,F,3,11800,8,0,0
3486346,155000,58,F,3,6000,2,0,0
3486400,125000,69,M,2,1420,24,0,0
3486583,80000,,M,2,4000,1,0,0
3486699,125000,72,M,3,7000,4,1,1
3486788,185000,33,F,2,500,9,1,2
3486966,95000,29,M,3,10000,1,0,0
3487164,155000,39,F,3,10000,3,1,1
3487237,125000,59,,3,6860,9,0,0
3487415,110000,45,M,1,0.01,5,0,0
3488640,140000,68,F,3,12000,2,0,0
3488705,245000,49,F,2,2000,2,1,1
3489051,110000,74,F,1,0.01,8,0,0
3491684,215000,45,M,3,7000,2,0,0
3491781,185000,73,U,2,3000,3,0,0
3492184,155000,54,M,4,50050,10,1,1
3493261,35000,63,F,2,5000,1,0,0
3493458,275000,62,M,4,23000,9,1,1
3494349,140000,32,F,3,10000,1,1,1
3495272,140000,62,F,3,6000,2,0,0
3496511,170000,58,M,1,0.01,8,0,0
3497143,95000,67,,1,0.01,5,0,0
3497674,95000,58,M,4,20610.65,3,0,0
3498492,80000,58,M,2,3000,8,0,0
3499804,200000,48,F,1,0.01,8,1,2
3500438,155000,57,F,2,3053.35,12,1,1
3500691,260000,57,M,3,12105.32,8,0,0
3500977,65000,65,F,3,6000,2,1,1
3502015,170000,,F,2,4000,8,1,1
3502902,125000,75,M,3,6000,2,1,1
3504220,185000,34,U,1,0.01,8,0,0
3504891,95000,74,M,2,3000,12,0,0
3505073,95000,76,F,1,0.01,8,0,0
3505294,95000,58,F,2,3000,2,0,0
3505413,80000,36,F,1,0.01,5,0,0
3505642,155000,37,F,1,0.01,5,0,0
3505871,200000,35,F,1,0.01,8,1,2
3506126,185000,,M,2,3000,9,1,1
3507300,140000,43,F,2,50.01,8,1,1
3507440,155000,44,M,1,0.01,8,1,1
3508420,65000,38,F,1,0.01,8,0,0
3508471,125000,57,U,2,3000,8,0,0
3508765,200000,62,F,3,18426.67,8,0,0
3509648,140000,55,F,4,24300,9,0,0
3509915,155000,46,M,2,3120,9,0,0
3510646,110000,66,M,2,1200,8,0,0
3510808,125000,56,F,1,0.01,5,0,0
3511073,125000,55,M,2,23.84,18,0,0
3513653,125000,53,M,1,0.01,4,0,0
3515192,140000,,,2,3000,9,0,0
3516601,215000,58,F,2,100,18,1,2
3516822,125000,,M,1,0.01,4,0,0
3517225,125000,56,F,1,0.01,8,0,0
3517357,170000,67,F,3,12620.93,11,1,1
3517462,125000,51,F,1,0.01,5,0,0
3518108,155000,55,,1,0.01,5,0,0
3518876,110000,65,M,2,3000,8,0,0
3519406,200000,69,M,2,5000,5,0,0
3520498,125000,57,M,3,17496.51,16,0,0
3521850,170000,36,F,1,0.01,7,1,1
3522318,110000,51,,3,6000,3,0,0
3522512,80000,58,F,2,1000,5,0,0
3522709,110000,65,F,3,12000,2,0,0
3524000,95000,59,U,2,5000,6,0,0
3526224,125000,51,M,1,0.01,4,0,0
3526860,110000,62,M,2,4884.25,11,0,0
3526917,#N/A,49,M,1,0.01,5,0,0
3527271,95000,70,M,4,32000,4,0,0
3527344,95000,41,F,2,3052.66,10,1,1
3528006,170000,48,M,3,6000,1,0,0
3528324,305000,22,M,2,100,2,1,2
3528537,140000,74,F,3,6000,12,0,0
3529312,125000,46,F,2,50,1,0,0
3529592,#N/A,48,F,1,0.01,3,0,0
3529657,140000,32,F,3,6000,2,1,1
3529916,125000,32,F,1,0.01,5,0,0
3530183,200000,49,F,2,500,9,0,0
3530264,155000,28,U,3,7000,16,0,0
3530574,185000,63,M,3,5500,13,0,0
3531090,185000,76,M,2,364.38,9,0,0
3531236,185000,,U,2,2000,4,1,1
3532240,140000,59,,2,3000,8,0,0
3532828,155000,,M,3,18000,6,0,0
3533069,125000,59,F,2,3000,9,1,2
3534618,95000,56,U,3,7305.32,9,0,0
3534731,125000,71,F,4,20767.52,3,0,0
3535282,155000,63,M,3,6000,4,0,0
3535614,65000,61,F,2,3000,1,0,0
3535959,80000,43,,2,50,10,0,0
3536378,170000,48,F,2,900,5,1,1
3536890,80000,58,,1,0.01,5,0,0
3537102,95000,57,,2,4500,8,0,0
3537250,245000,47,M,2,1000,5,0,0
3538311,110000,53,M,1,0.01,4,0,0
3538494,95000,77,F,3,6000,32,0,0
3539164,110000,69,M,4,25162.77,4,0,0
3539652,185000,52,,1,0.01,5,0,0
3540774,125000,,M,1,0.01,5,0,0
3540960,#N/A,42,F,2,0.02,5,0,0
3541304,275000,48,M,1,0.01,7,1,2
3541401,125000,71,F,2,4884.25,31,1,1
3541614,245000,58,F,2,5000,9,0,0
3542319,170000,54,M,3,8000,1,0,0
3542785,125000,51,F,2,3000,5,0,0
3543773,170000,54,F,2,1500,8,0,0
3544737,170000,,F,3,8400,11,0,0
3544990,185000,61,U,3,6000,1,0,0
3545040,245000,69,F,2,3000,8,0,0
3545830,170000,49,F,1,0.01,5,0,0
3546020,95000,47,M,1,0.01,8,0,0
3546357,185000,49,F,2,600,5,1,1
3546608,140000,55,F,3,10000,5,1,1
3546888,110000,67,F,3,11035.58,9,0,0
3547736,140000,61,M,2,1000,4,0,0
3547965,65000,49,M,2,900,9,0,0
3548066,#N/A,48,,2,600,4,0,0
3548333,155000,45,U,1,0.01,10,0,0
3549283,155000,54,F,2,100.01,5,0,0
3550206,125000,72,F,1,0.01,8,1,1
3550346,215000,52,F,3,6053.34,6,1,1
3550427,95000,65,F,2,3000,2,0,0
3550583,140000,70,F,2,3000,5,1,1
3550710,155000,40,F,1,0.01,5,1,1
3550869,110000,53,,2,3000,7,0,0
3551253,170000,37,F,1,0.01,4,0,0
3551458,80000,,F,1,0.01,4,0,0
3551512,50000,69,,3,6000,12,0,0
3552055,80000,74,F,3,6000,2,0,0
3552489,110000,33,F,2,1500,13,1,1
3553019,125000,58,F,1,0.01,4,0,0
3555135,170000,47,,3,6053.35,6,0,0
3555933,170000,53,F,1,0.01,8,1,1
3556271,125000,46,F,2,3000,22,0,0
3556344,170000,50,,1,0.01,5,0,0
3556573,50000,70,F,2,3000,8,0,0
3557448,215000,40,F,2,100,1,1,1
3557685,125000,56,M,2,3000,10,0,0
3557863,125000,46,F,1,0.01,4,0,0
3558185,125000,44,F,1,0.01,5,0,0
3558398,365000,37,M,3,7500,,1,3
3559424,110000,48,F,3,6105.32,7,1,2
3559491,230000,71,F,2,1500,5,1,1
3560147,140000,32,F,2,600,1,1,1
3560546,110000,51,F,1,0.01,9,0,0
3560619,140000,60,F,3,11858.52,2,0,0
3561216,95000,52,F,3,8200,7,0,0
3561275,125000,48,M,1,0.01,7,0,0
3562573,185000,74,M,1,0.01,7,1,1
3563790,65000,42,F,2,4884.25,8,1,1
3563901,#N/A,37,F,2,3000.01,,0,0
3564827,230000,67,,2,1000,9,1,1
3565432,215000,,M,2,2000,,0,0
3565556,80000,23,M,2,480,5,0,0
3565742,80000,,F,2,600,5,0,0
3566064,110000,33,F,2,2000,11,0,0
3566110,95000,50,U,1,0.01,5,0,0
3566161,65000,51,F,2,2200,14,0,0
3566307,140000,72,,3,12000,17,0,0
3566412,200000,72,,3,11500,3,0,0
3566552,185000,60,,3,8400,3,0,0
3566811,80000,20,F,2,1208.13,3,1,1
3567745,140000,29,F,3,10000,3,1,1
3567893,245000,43,F,1,0.01,6,1,1
3568490,170000,63,F,2,300,9,1,1
3568733,155000,55,,3,12000,6,0,0
3569373,185000,61,F,2,1500,5,0,0
3570118,110000,78,,2,435,5,0,0
3570169,65000,43,F,3,6000,8,0,0
3570428,140000,63,U,2,1705.44,21,0,0
3571866,155000,44,F,3,6000,1,1,1
3573397,155000,53,F,3,9630,10,0,0
3574393,110000,60,F,2,4000,1,1,1
3575098,140000,45,M,2,2000,4,0,0
3575365,185000,40,F,2,2000,4,0,0
3575624,170000,68,F,3,15000,3,0,0
3575756,#N/A,56,F,3,17549.12,12,0,0
3576523,155000,51,F,2,3422.48,6,0,0
3577449,215000,57,M,2,800,9,1,1
3578283,125000,74,U,3,9000,13,0,0
3578690,110000,43,U,1,0.01,8,0,0
3578763,155000,51,F,1,0.01,5,0,0
3579115,110000,31,F,2,531.36,7,0,0
3579530,170000,24,F,3,6053.35,6,1,1
3579921,125000,45,F,1,0.01,4,0,0
3581047,65000,46,M,2,3000,9,0,0
3581233,200000,33,U,1,0.01,5,0,0
3581411,35000,61,U,3,8513,4,0,0
3581675,95000,55,F,1,0.01,5,1,1
3581888,185000,66,,3,6000,2,0,0
3583031,65000,47,,2,3000,8,0,0
3583279,155000,55,F,2,4234.11,12,0,0
3583341,200000,,F,2,840,5,0,0
3583953,185000,65,M,2,3000,8,0,0
3584437,110000,66,F,3,6000,6,0,0
3584852,305000,48,M,2,500,9,1,2
3584909,95000,51,,1,0.01,8,0,0
3585093,140000,57,M,2,3000,1,0,0
3585174,65000,77,F,3,6035.46,9,0,0
3585301,#N/A,53,F,1,0.01,5,1,2
3585573,170000,44,F,3,6053.35,7,0,0
3585646,185000,27,M,1,0.01,5,0,0
3585891,95000,64,F,2,1440,4,0,0
3586375,125000,59,F,1,0.01,5,0,0
3586642,110000,67,M,2,50.01,9,0,0
3587371,95000,,M,2,3303.35,7,0,0
3587991,155000,57,,1,0.01,9,0,0
3588122,200000,50,M,2,500,5,0,0
3588254,170000,36,F,3,9053.35,6,1,1
3588572,155000,35,F,1,0.01,4,0,0
3590569,185000,41,F,1,0.01,8,1,1
3590992,185000,,F,1,0.01,5,1,1
3591565,125000,48,M,1,0.01,5,0,0
3591662,80000,36,F,2,75,2,1,1
3592219,140000,67,F,3,12105.32,8,0,0
3592448,155000,63,U,1,0.01,8,0,0
3592502,245000,70,F,3,19053.34,14,1,1
3592707,50000,72,F,2,3000,16,0,0
3593614,155000,36,F,1,0.01,4,1,1
3593924,110000,33,U,2,2000,1,0,0
3594025,125000,44,M,3,6107.64,6,0,0
3594289,95000,77,F,2,3000,8,0,0
3594416,125000,64,F,3,10300,8,0,0
3595307,80000,28,F,1,0.01,5,1,1
3595382,65000,73,,3,12000,1,0,0
3595986,185000,64,M,3,6000,1,0,0
3596222,200000,41,U,3,6053.35,6,0,0
3596273,155000,51,F,3,10000,1,0,0
3596540,125000,51,F,3,6000,2,0,0
3596605,95000,27,U,1,0.01,4,1,1
3598446,170000,42,F,3,6000,4,0,0
3598756,185000,54,M,2,3000,12,0,0
3598934,125000,40,M,2,420,1,0,0
3599221,140000,38,F,1,0.01,8,1,1
3599302,80000,51,M,1,0.01,8,0,0
3599353,95000,45,U,2,1000,1,0,0
3599450,95000,39,F,2,2000,5,1,1
3599515,185000,50,,1,0.01,5,0,0
3601331,125000,56,,3,6000,5,0,0
3601803,140000,50,F,3,6000,1,0,0
3601862,110000,41,M,3,6315,10,0,0
3602745,170000,70,F,1,0.01,6,1,1
3603334,80000,40,U,2,2500,1,0,0
3603555,200000,48,F,3,6000,9,0,0
3603776,80000,28,F,1,0.01,5,0,0
3604152,65000,62,F,3,6000,9,0,0
3604721,170000,70,M,3,6053.34,11,1,1
3605728,275000,38,F,2,1000,4,1,3
3605914,140000,76,F,1,0.01,7,0,0
3606023,185000,49,M,2,2350,8,0,0
3606198,140000,57,M,3,6000,2,0,0
3606333,50000,74,F,2,4000,2,1,1
3606406,155000,36,F,2,600,5,1,1
3606597,200000,55,M,3,11000,1,1,2
3606716,200000,41,F,3,12000,1,1,1
3608115,215000,50,F,2,5000,3,0,0
3608263,245000,31,F,1,0.01,5,1,1
3608506,215000,43,F,1,0.01,4,1,1
3609367,140000,76,M,4,22025,4,0,0
3609421,#N/A,59,,3,6000,2,0,0
3610306,155000,65,F,1,0.01,8,0,0
3610411,125000,58,M,1,0.01,4,0,0
3610470,95000,,M,3,18000,4,0,0
3610608,125000,39,F,1,0.01,5,1,1
3611175,95000,65,F,3,9768.5,24,1,1
3611248,125000,44,F,2,3500,11,0,0
3611418,155000,47,F,2,3000,9,0,0
3611779,65000,68,F,3,6000,1,0,0
3611957,155000,63,M,3,6000,2,0,0
3612139,110000,51,M,1,0.01,8,0,0
3612767,170000,51,F,1,0.01,8,0,0
3613259,125000,52,F,1,0.01,5,0,0
3613364,215000,50,F,3,10166.01,11,0,0
3613658,125000,47,F,2,5000,2,0,0
3613720,110000,64,F,2,2000,5,0,0
3613895,245000,60,M,3,6105.32,12,0,0
3614077,125000,52,F,2,4199.92,2,0,0
3614697,125000,54,F,1,0.01,7,0,0
3615073,110000,43,F,2,4000,4,0,0
3616096,395000,55,F,3,6000,13,1,2
3616320,230000,62,,3,8400,6,0,0
3616681,110000,22,M,3,6000,1,0,0
3616835,155000,56,F,3,6000,2,1,1
3616975,95000,57,M,1,0.01,5,0,0
3617238,110000,49,M,2,5000,11,0,0
3617289,80000,41,M,1,0.01,9,1,1
3618641,80000,74,F,3,13791.44,14,0,0
3618919,215000,36,F,1,0.01,11,1,1
3619087,275000,33,F,2,500,9,1,3
3619761,50000,56,U,3,16000,1,0,0
3620891,215000,36,F,2,0.02,5,0,0
3621316,65000,39,F,2,3000,3,0,0
3621391,140000,19,F,3,6000,1,0,0
3622797,110000,69,F,3,6000,2,0,0
3622940,65000,40,F,2,1167.88,2,0,0
3624382,185000,63,F,1,0.01,4,0,0
3625338,185000,36,F,1,0.01,4,1,1
3625419,200000,48,M,2,3000,4,0,0
3625613,65000,43,,1,0.01,5,0,0
3626024,125000,53,F,2,1000,1,0,0
3626881,80000,79,F,2,500,9,0,0
3626997,200000,42,F,2,3200,8,0,0
3627284,95000,53,F,2,3000,5,0,0
3627527,125000,57,,3,10000,25,0,0
3627918,110000,63,F,2,4035.88,9,0,0
3629104,140000,61,,3,7000,5,0,0
3630676,140000,52,M,2,1000,4,0,0
3632237,170000,57,M,2,3000,8,1,2
3632792,110000,37,F,1,0.01,9,1,1
3633322,110000,58,F,2,1000,11,0,0
3633438,245000,55,,1,0.01,9,1,2
3634302,65000,49,U,3,6000,3,0,0
3634469,305000,41,F,1,0.01,5,1,2
3634698,215000,52,F,3,20000,4,1,2
3634787,95000,53,M,3,12053.35,5,0,0
3635465,110000,47,F,1,0.01,8,0,0
3635554,65000,69,M,2,1500,5,0,0
3635848,170000,52,M,3,6052.65,8,0,0
3636453,260000,52,M,2,1000,1,0,0
3637263,110000,,F,4,25000,1,0,0
3637530,215000,62,M,2,2000,5,0,0
3637980,185000,62,F,3,12105.32,8,0,0
3639606,80000,49,F,3,5040,4,0,0
3639738,110000,78,F,3,6000,5,0,0
3641260,80000,69,,2,3202.15,9,0,0
3641635,125000,60,M,3,13000,13,0,0
3641775,95000,62,F,3,8300,8,0,0
3641988,140000,44,F,1,0.01,5,1,1
3642100,140000,67,U,1,0.01,5,0,0
3642313,215000,74,F,1,0.01,8,0,0
3642461,80000,62,M,1,0.01,5,0,0
3642755,80000,54,F,2,4000,4,0,0
3643484,230000,44,F,1,0.01,8,1,2
3643751,170000,27,,1,0.01,5,1,1
3644413,110000,45,F,1,0.01,8,0,0
3644685,95000,,F,2,600,25,0,0
3644944,155000,31,,1,0.01,4,0,0
3645169,80000,,F,2,1000,9,0,0
3646459,80000,,,2,1000,18,0,0
3646580,170000,29,F,2,1000,9,1,2
3647404,35000,54,F,1,0.01,8,0,0
3647609,95000,51,M,3,15053.35,7,0,0
3648265,230000,65,F,4,25000,,1,1
3650111,140000,47,U,3,10000,1,0,0
3650855,95000,49,F,1,0.01,8,0,0
3651045,110000,49,F,1,0.01,9,0,0
3652335,140000,50,M,3,12000,1,0,0
3652602,185000,49,,3,6105.32,7,0,0
3653129,140000,67,F,2,1000,4,0,0
3653706,155000,,F,2,3000,4,1,1
3654621,140000,48,M,1,0.01,8,0,0
3655334,80000,35,U,1,0.01,5,0,0
3657310,80000,57,F,3,6000,2,0,0
3657396,125000,62,M,2,2679.2,18,0,0
3657507,#N/A,55,M,2,1000,5,0,0
3657671,140000,57,F,1,0.01,11,0,0
3658147,65000,,,1,0.01,8,0,0
3658384,125000,40,F,1,0.01,10,1,1
3658449,200000,,F,3,6000,2,1,2
3658910,95000,51,F,2,1000,5,0,0
3659194,170000,45,F,1,0.01,5,0,0
3660575,140000,59,F,2,1000,4,0,0
3660680,110000,31,M,1,0.01,7,1,1
3661091,155000,47,F,2,37.01,2,0,0
3661563,110000,38,M,2,350,7,0,0
3662187,140000,51,U,3,6000,4,0,0
3662438,95000,73,F,3,9107.17,11,0,0
3663035,155000,52,M,2,360,9,0,0
3663752,200000,77,F,3,6000,5,0,0
3664287,95000,70,F,2,3000,5,0,0
3665011,50000,62,F,1,0.01,11,0,0
3665208,65000,70,,1,0.01,4,0,0
3666034,155000,62,F,3,9000,3,0,0
3666107,50000,41,M,1,0.01,5,0,0
3666360,155000,,,1,0.01,8,0,0
3666816,200000,52,M,3,6000,1,0,0
3667162,260000,54,U,2,100,1,0,0
3667502,230000,,U,2,795.21,10,0,0
3667693,80000,67,M,2,3300.01,28,0,0
3668568,155000,67,F,3,6000,31,0,0
3668711,185000,40,F,4,20487.4,3,1,1
3669041,200000,60,F,4,22000,5,1,1
3669807,200000,64,F,1,0.01,7,1,1
3670228,95000,51,M,3,18106.7,7,0,0
3670317,125000,32,,2,1420,4,0,0
3670732,125000,71,F,4,20500,5,1,1
3671062,200000,,M,2,2000,5,0,0
3671488,125000,45,F,2,2000,6,0,0
3671852,80000,62,M,1,0.01,7,0,0
3671984,95000,67,F,3,7000,6,0,0
3672530,35000,55,F,1,0.01,8,0,0
3673065,140000,68,F,4,23690.92,3,1,1
3673790,80000,45,U,2,351.01,8,0,0
3675696,95000,37,M,2,500,9,0,0
3675998,155000,47,F,4,55000,1,0,0
3676528,65000,51,,1,0.01,7,0,0
3676919,65000,71,,3,6105.32,7,0,0
3678032,155000,75,F,2,2650,9,1,1
3678660,#N/A,70,U,3,10000,4,0,0
3679535,110000,69,U,2,2000,9,0,0
3680592,155000,47,M,2,3000,5,0,0
3680983,20000,45,M,2,3000,8,0,0
3681203,230000,33,F,1,0.01,5,1,1
3681505,155000,72,F,3,6000,25,0,0
3681971,65000,57,U,3,6000,2,0,0
3682315,170000,69,U,1,0.01,8,0,0
3685098,170000,41,U,2,1268.87,9,0,0
3685179,80000,68,M,4,20665.56,3,0,0
3685853,140000,49,M,1,0.01,4,0,0
3686264,140000,44,F,2,3746.34,11,0,0
3688402,95000,,M,2,4000,5,0,0
3688933,95000,52,F,3,6053.35,5,1,1
3689859,155000,36,F,2,1600,9,1,1
3689956,110000,59,F,2,2500,5,0,0
3690067,125000,51,F,3,6053.35,7,0,0
3690415,230000,26,F,1,0.01,5,1,1
3691934,#N/A,54,F,3,6000,6,1,2
3692140,#N/A,42,F,2,0.02,5,1,1
3692833,230000,64,F,3,6000,2,1,1
3693015,80000,73,,1,0.01,8,0,0
3696537,110000,64,,2,4000,2,0,0
3696731,80000,41,F,1,0.01,5,0,0
3696804,125000,65,F,2,1000,5,1,1
3697630,170000,68,F,3,6000,5,0,0
3697843,200000,62,,2,1000,2,0,0
3698068,155000,59,M,1,0.01,9,0,0
3698653,110000,64,M,3,7828.53,26,0,0
3698815,95000,69,F,3,14958.67,13,0,0
3698939,185000,55,F,3,14800,28,0,0
3699048,95000,,U,1,0.01,9,0,0
3699757,#N/A,59,M,2,1000,7,0,0
3700046,200000,40,U,2,100,7,1,1
3700593,140000,76,M,2,0.02,8,1,1
3700879,50000,53,U,1,0.01,5,0,0
3701123,110000,63,F,3,10000,4,0,0
3701263,155000,67,,1,0.01,8,0,0
3701352,35000,43,M,4,24053.35,7,0,0
3701859,95000,49,M,1,0.01,5,0,0
3702561,140000,75,F,2,5000,2,0,0
3702642,215000,72,F,2,3026.67,7,0,0
3703258,140000,47,F,2,2000,,1,2
3703673,155000,70,F,3,8000,1,0,0
3704106,200000,37,F,2,3000,4,1,1
3704211,140000,59,F,3,7000,2,0,0
3704351,170000,66,M,4,31000,15,0,0
3704475,125000,64,M,2,3000,9,0,0
3705471,170000,42,F,1,0.01,4,1,1
3706230,65000,69,F,1,0.01,4,0,0
3706990,200000,74,F,2,2000,6,0,0
3709205,65000,72,F,3,6955.32,29,0,0
3709493,140000,57,,2,2500,1,0,0
3714780,#N/A,46,,1,0.01,5,0,0
3715329,155000,78,F,1,0.01,9,1,1
3715450,185000,40,,2,720,1,0,0
3715779,110000,51,,1,0.01,5,0,0
3715868,80000,35,F,2,3000,3,0,0
3716201,155000,57,U,2,3000,8,0,0
3716708,125000,48,U,1,0.01,5,0,0
